SMA,year,emp
"Nashville, TN",2000,627952.0015645921
"Nashville, TN",2001,627430.0015631765
"Nashville, TN",2002,614276.0014678687
"Nashville, TN",2003,636051.0000023246
"Nashville, TN",2004,645835.0000022799
"Nashville, TN",2005,652717.0000057667
"Nashville, TN",2006,690874.0000040531
"Nashville, TN",2007,699162.0000025779
"Nashville, TN",2008,712494.0000001788
"Nashville, TN",2009,656425.0000001788
"Nashville, TN",2010,640902.0000008047
"Nashville, TN",2011,653617.0000009388
"Nashville, TN",2012,670027.0
"Nashville, TN",2013,701144.0
"Nashville, TN",2014,737688.0
"Nashville, TN",2015,759275.0
"Nashville, TN",2016,789369.0
"Nashville, TN",2017,729796.0
"Nashville, TN",2018,764876.0
"New London-Norwich, CT-RI",1975,82854.53397378472
"New London-Norwich, CT-RI",1976,84929.932881471
"New London-Norwich, CT-RI",1977,96322.77989455123
"New London-Norwich, CT-RI",1978,94520.11090225792
"New London-Norwich, CT-RI",1979,98078.12039907523
"New London-Norwich, CT-RI",1980,99907.35818551666
"New London-Norwich, CT-RI",1981,103190.16654539453
"New London-Norwich, CT-RI",1982,100254.8459946326
"New London-Norwich, CT-RI",1983,100386.9177465579
"New London-Norwich, CT-RI",1984,103723.4604828369
"New London-Norwich, CT-RI",1985,105383.52805561858
"New London-Norwich, CT-RI",1986,101529.88442453553
"New London-Norwich, CT-RI",1987,106742.1174828043
"New London-Norwich, CT-RI",1988,115059.78036280244
"New London-Norwich, CT-RI",1989,112805.88039819108
"New London-Norwich, CT-RI",1990,107504.47703131966
"New London-Norwich, CT-RI",1991,96657.87914456805
"New London-Norwich, CT-RI",1992,98565.44612614103
"New London-Norwich, CT-RI",1993,101871.42089073807
"New London-Norwich, CT-RI",1994,98452.16058954288
"New London-Norwich, CT-RI",1995,109862.4701399196
"New London-Norwich, CT-RI",1996,110994.88598046506
"New London-Norwich, CT-RI",1997,116681.88857893058
"New London-Norwich, CT-RI",1998,223252.00030049682
"New London-Norwich, CT-RI",1999,226540.00029550493
"New London-Norwich, CT-RI",2000,231093.00031220913
"New London-Norwich, CT-RI",2001,232005.00032566488
"New London-Norwich, CT-RI",2002,234213.00035314262
"New London-Norwich, CT-RI",2003,243388.0000011325
"New London-Norwich, CT-RI",2004,248482.00000070035
"New London-Norwich, CT-RI",2005,250647.00000071526
"New London-Norwich, CT-RI",2006,249380.00000029802
"New London-Norwich, CT-RI",2007,244379.0000012219
"New London-Norwich, CT-RI",2008,245299.00000101328
"New London-Norwich, CT-RI",2009,235657.0000001192
"New London-Norwich, CT-RI",2010,232084.00000090897
"New London-Norwich, CT-RI",2011,232145.00000029802
"New London-Norwich, CT-RI",2012,233955.0
"New London-Norwich, CT-RI",2013,233503.0
"New London-Norwich, CT-RI",2014,235463.0
"New London-Norwich, CT-RI",2015,236442.0
"New London-Norwich, CT-RI",2016,243256.0
"New London-Norwich, CT-RI",2017,174964.0
"New London-Norwich, CT-RI",2018,180064.0
"New Orleans, LA",1975,192273.62148504116
"New Orleans, LA",1976,197471.29261754057
"New Orleans, LA",1977,202871.31571594896
"New Orleans, LA",1978,226480.39586909063
"New Orleans, LA",1979,241705.535957128
"New Orleans, LA",1980,244761.18306395915
"New Orleans, LA",1981,246865.23941230378
"New Orleans, LA",1982,249393.5105618433
"New Orleans, LA",1983,228846.00721219863
"New Orleans, LA",1984,227264.14887718417
"New Orleans, LA",1985,224863.3538379759
"New Orleans, LA",1986,198945.60220090311
"New Orleans, LA",1987,196329.03254935934
"New Orleans, LA",1988,201649.50667071552
"New Orleans, LA",1989,207404.07458785153
"New Orleans, LA",1990,207108.6973801931
"New Orleans, LA",1991,216588.82035716434
"New Orleans, LA",1992,219193.6723473554
"New Orleans, LA",1993,224387.68140774843
"New Orleans, LA",1994,231244.1662126226
"New Orleans, LA",1995,228568.5551090596
"New Orleans, LA",1996,227325.58414632242
"New Orleans, LA",1997,237081.6868603901
"New Orleans, LA",1998,531939.0013188571
"New Orleans, LA",1999,535617.0013227612
"New Orleans, LA",2000,534432.0012673587
"New Orleans, LA",2001,539300.0012845248
"New Orleans, LA",2002,527641.0011869222
"New Orleans, LA",2003,531626.0000004172
"New Orleans, LA",2004,534318.0000003874
"New Orleans, LA",2005,516523.0000001341
"New Orleans, LA",2006,426775.0000001341
"New Orleans, LA",2007,459118.0000000894
"New Orleans, LA",2008,466031.0
"New Orleans, LA",2009,461137.0
"New Orleans, LA",2010,452424.0
"New Orleans, LA",2011,459483.0
"New Orleans, LA",2012,469572.0
"New Orleans, LA",2013,474639.0
"New Orleans, LA",2014,489872.0
"New Orleans, LA",2015,496439.0
"New Orleans, LA",2016,505920.0
"New Orleans, LA",2017,439366.0
"New Orleans, LA",2018,447174.0
"New York-Northern New Jersey-Long Island, NY-NJ-CT-PA ",1975,3929207.903993
"New York-Northern New Jersey-Long Island, NY-NJ-CT-PA ",1976,3941433.331092795
"New York-Northern New Jersey-Long Island, NY-NJ-CT-PA ",1977,4034851.1238913173
"New York-Northern New Jersey-Long Island, NY-NJ-CT-PA ",1978,4231824.593994623
"New York-Northern New Jersey-Long Island, NY-NJ-CT-PA ",1979,4473095.861083113
"New York-Northern New Jersey-Long Island, NY-NJ-CT-PA ",1980,4438745.451539228
"New York-Northern New Jersey-Long Island, NY-NJ-CT-PA ",1981,4420003.918425592
"New York-Northern New Jersey-Long Island, NY-NJ-CT-PA ",1982,4463482.643933556
"New York-Northern New Jersey-Long Island, NY-NJ-CT-PA ",1983,4387478.354618147
"New York-Northern New Jersey-Long Island, NY-NJ-CT-PA ",1984,4541926.378702553
"New York-Northern New Jersey-Long Island, NY-NJ-CT-PA ",1985,4637333.44783413
"New York-Northern New Jersey-Long Island, NY-NJ-CT-PA ",1986,4340354.697756822
"New York-Northern New Jersey-Long Island, NY-NJ-CT-PA ",1987,4558803.112593
"New York-Northern New Jersey-Long Island, NY-NJ-CT-PA ",1988,4825039.918573587
"New York-Northern New Jersey-Long Island, NY-NJ-CT-PA ",1989,4748488.8049010215
"New York-Northern New Jersey-Long Island, NY-NJ-CT-PA ",1990,4622388.082074141
"New York-Northern New Jersey-Long Island, NY-NJ-CT-PA ",1991,4349178.470969788
"New York-Northern New Jersey-Long Island, NY-NJ-CT-PA ",1992,4245614.66893363
"New York-Northern New Jersey-Long Island, NY-NJ-CT-PA ",1993,4390026.398775735
"New York-Northern New Jersey-Long Island, NY-NJ-CT-PA ",1994,4335491.849102953
"New York-Northern New Jersey-Long Island, NY-NJ-CT-PA ",1995,4403566.3066085735
"New York-Northern New Jersey-Long Island, NY-NJ-CT-PA ",1996,4481592.056893324
"New York-Northern New Jersey-Long Island, NY-NJ-CT-PA ",1997,4654569.610392972
"New York-Northern New Jersey-Long Island, NY-NJ-CT-PA ",1998,9854943.025569871
"New York-Northern New Jersey-Long Island, NY-NJ-CT-PA ",1999,10093165.026200771
"New York-Northern New Jersey-Long Island, NY-NJ-CT-PA ",2000,10377213.027046055
"New York-Northern New Jersey-Long Island, NY-NJ-CT-PA ",2001,10550211.026918948
"New York-Northern New Jersey-Long Island, NY-NJ-CT-PA ",2002,10360966.0252579
"New York-Northern New Jersey-Long Island, NY-NJ-CT-PA ",2003,10599499.000187948
"New York-Northern New Jersey-Long Island, NY-NJ-CT-PA ",2004,10531056.000173748
"New York-Northern New Jersey-Long Island, NY-NJ-CT-PA ",2005,10492514.000140414
"New York-Northern New Jersey-Long Island, NY-NJ-CT-PA ",2006,10703149.000139743
"New York-Northern New Jersey-Long Island, NY-NJ-CT-PA ",2007,10585580.000099108
"New York-Northern New Jersey-Long Island, NY-NJ-CT-PA ",2008,10661269.000005081
"New York-Northern New Jersey-Long Island, NY-NJ-CT-PA ",2009,10157438.000004202
"New York-Northern New Jersey-Long Island, NY-NJ-CT-PA ",2010,9978569.000005662
"New York-Northern New Jersey-Long Island, NY-NJ-CT-PA ",2011,10085700.000006288
"New York-Northern New Jersey-Long Island, NY-NJ-CT-PA ",2012,10291883.0
"New York-Northern New Jersey-Long Island, NY-NJ-CT-PA ",2013,10448442.0
"New York-Northern New Jersey-Long Island, NY-NJ-CT-PA ",2014,10654192.0
"New York-Northern New Jersey-Long Island, NY-NJ-CT-PA ",2015,10772985.0
"New York-Northern New Jersey-Long Island, NY-NJ-CT-PA ",2016,10976761.0
"New York-Northern New Jersey-Long Island, NY-NJ-CT-PA ",2017,10659196.0
"New York-Northern New Jersey-Long Island, NY-NJ-CT-PA ",2018,10906047.0
"Norfolk-Virginia Beach-Newport News, VA-NC",1975,131159.7903713584
"Norfolk-Virginia Beach-Newport News, VA-NC",1976,137162.725836187
"Norfolk-Virginia Beach-Newport News, VA-NC",1977,146659.93295011573
"Norfolk-Virginia Beach-Newport News, VA-NC",1978,157969.3723374183
"Norfolk-Virginia Beach-Newport News, VA-NC",1979,161924.54118182918
"Norfolk-Virginia Beach-Newport News, VA-NC",1980,166687.7099618288
"Norfolk-Virginia Beach-Newport News, VA-NC",1981,166555.12030858448
"Norfolk-Virginia Beach-Newport News, VA-NC",1982,166043.73832848057
"Norfolk-Virginia Beach-Newport News, VA-NC",1983,173562.33416414977
"Norfolk-Virginia Beach-Newport News, VA-NC",1984,182305.77944487781
"Norfolk-Virginia Beach-Newport News, VA-NC",1985,198585.7834168267
"Norfolk-Virginia Beach-Newport News, VA-NC",1986,189810.75662892027
"Norfolk-Virginia Beach-Newport News, VA-NC",1987,201115.32685780147
"Norfolk-Virginia Beach-Newport News, VA-NC",1988,219989.15211425087
"Norfolk-Virginia Beach-Newport News, VA-NC",1989,222520.61647456646
"Norfolk-Virginia Beach-Newport News, VA-NC",1990,229339.12160087674
"Norfolk-Virginia Beach-Newport News, VA-NC",1991,218609.2441063305
"Norfolk-Virginia Beach-Newport News, VA-NC",1992,223546.93697868244
"Norfolk-Virginia Beach-Newport News, VA-NC",1993,235031.08723303024
"Norfolk-Virginia Beach-Newport News, VA-NC",1994,235917.03636104515
"Norfolk-Virginia Beach-Newport News, VA-NC",1995,239963.78993369825
"Norfolk-Virginia Beach-Newport News, VA-NC",1996,253240.03571516142
"Norfolk-Virginia Beach-Newport News, VA-NC",1997,267752.06317997334
"Norfolk-Virginia Beach-Newport News, VA-NC",1998,539558.0011822283
"Norfolk-Virginia Beach-Newport News, VA-NC",1999,557834.0012393296
"Norfolk-Virginia Beach-Newport News, VA-NC",2000,571877.0012595952
"Norfolk-Virginia Beach-Newport News, VA-NC",2001,567450.001196444
"Norfolk-Virginia Beach-Newport News, VA-NC",2002,573563.0011529028
"Norfolk-Virginia Beach-Newport News, VA-NC",2003,587382.0000011176
"Norfolk-Virginia Beach-Newport News, VA-NC",2004,623691.000000909
"Norfolk-Virginia Beach-Newport News, VA-NC",2005,612465.0000010729
"Norfolk-Virginia Beach-Newport News, VA-NC",2006,639378.0000005364
"Norfolk-Virginia Beach-Newport News, VA-NC",2007,631736.0000009239
"Norfolk-Virginia Beach-Newport News, VA-NC",2008,634476.0
"Norfolk-Virginia Beach-Newport News, VA-NC",2009,601399.0
"Norfolk-Virginia Beach-Newport News, VA-NC",2010,591526.0000001341
"Norfolk-Virginia Beach-Newport News, VA-NC",2011,581222.0
"Norfolk-Virginia Beach-Newport News, VA-NC",2012,591579.0
"Norfolk-Virginia Beach-Newport News, VA-NC",2013,591753.0
"Norfolk-Virginia Beach-Newport News, VA-NC",2014,595628.0
"Norfolk-Virginia Beach-Newport News, VA-NC",2015,602317.0
"Norfolk-Virginia Beach-Newport News, VA-NC",2016,608342.0
"Norfolk-Virginia Beach-Newport News, VA-NC",2017,509589.0
"Norfolk-Virginia Beach-Newport News, VA-NC",2018,547876.0
"Ocala, FL",1975,10201.974567196421
"Ocala, FL",1976,10535.554005701091
"Ocala, FL",1977,11014.848304091247
"Ocala, FL",1978,12014.433914966226
"Ocala, FL",1979,12716.919766000858
"Ocala, FL",1980,13716.900663272918
"Ocala, FL",1981,14543.741861151348
"Ocala, FL",1982,15769.79599733151
"Ocala, FL",1983,16149.774569534198
"Ocala, FL",1984,16783.920809725085
"Ocala, FL",1985,18411.46636748962
"Ocala, FL",1986,17741.130505957604
"Ocala, FL",1987,20560.348044663428
"Ocala, FL",1988,23434.88953150309
"Ocala, FL",1989,24244.823140192817
"Ocala, FL",1990,24784.498296094163
"Ocala, FL",1991,22291.600897970984
"Ocala, FL",1992,25575.179292791338
"Ocala, FL",1993,28485.813831567757
"Ocala, FL",1994,28528.32688084976
"Ocala, FL",1995,30429.045360578824
"Ocala, FL",1996,30116.34927001494
"Ocala, FL",1997,31037.28553675607
"Ocala, FL",1998,68165.00016662478
"Ocala, FL",1999,70581.00017006695
"Ocala, FL",2000,72201.00018103421
"Ocala, FL",2001,70827.00017003715
"Ocala, FL",2002,73212.00017729402
"Ocala, FL",2003,76875.00000037253
"Ocala, FL",2004,78096.00000011921
"Ocala, FL",2005,81412.0
"Ocala, FL",2006,89623.0
"Ocala, FL",2007,87686.00000010431
"Ocala, FL",2008,83375.0
"Ocala, FL",2009,76804.0
"Ocala, FL",2010,73851.0
"Ocala, FL",2011,71918.0
"Ocala, FL",2012,72964.0
"Ocala, FL",2013,74837.0
"Ocala, FL",2014,75942.0
"Ocala, FL",2015,79961.0
"Ocala, FL",2016,79691.0
"Ocala, FL",2017,72010.0
"Ocala, FL",2018,73455.0
"Odessa-Midland, TX",1975,33410.00133251723
"Odessa-Midland, TX",1976,35584.151355796486
"Odessa-Midland, TX",1977,38370.72192359183
"Odessa-Midland, TX",1978,41401.19574034469
"Odessa-Midland, TX",1979,44237.64568669717
"Odessa-Midland, TX",1980,48202.779815180555
"Odessa-Midland, TX",1981,56859.422590397706
"Odessa-Midland, TX",1982,68990.78046593603
"Odessa-Midland, TX",1983,50886.69883069751
"Odessa-Midland, TX",1984,48596.105122857465
"Odessa-Midland, TX",1985,49680.17495226457
"Odessa-Midland, TX",1986,43559.82706645236
"Odessa-Midland, TX",1987,37092.1405307198
"Odessa-Midland, TX",1988,38652.94693680902
"Odessa-Midland, TX",1989,36996.31644489017
"Odessa-Midland, TX",1990,36891.78222837544
"Odessa-Midland, TX",1991,38013.33670209483
"Odessa-Midland, TX",1992,36722.70249531917
"Odessa-Midland, TX",1993,38004.381846737095
"Odessa-Midland, TX",1994,39840.984540564416
"Odessa-Midland, TX",1995,39260.10827279363
"Odessa-Midland, TX",1996,40367.59123264198
"Odessa-Midland, TX",1997,43070.23631459517
"Odessa-Midland, TX",1998,86549.000365749
"Odessa-Midland, TX",1999,82923.00031365454
"Odessa-Midland, TX",2000,83997.00033785403
"Odessa-Midland, TX",2001,88598.0003964901
"Odessa-Midland, TX",2002,87202.00035223365
"Odessa-Midland, TX",2003,89506.0
"Odessa-Midland, TX",2004,92261.0
"Odessa-Midland, TX",2005,95258.0
"Odessa-Midland, TX",2006,102857.0
"Odessa-Midland, TX",2007,113140.0
"Odessa-Midland, TX",2008,118290.00000087917
"Odessa-Midland, TX",2009,111808.0
"Odessa-Midland, TX",2010,108592.0
"Odessa-Midland, TX",2011,118550.0
"Odessa-Midland, TX",2012,130837.0
"Odessa-Midland, TX",2013,141921.0
"Odessa-Midland, TX",2014,150878.0
"Odessa-Midland, TX",2015,155226.0
"Odessa-Midland, TX",2016,138478.0
"Odessa-Midland, TX",2017,131640.0
"Odessa-Midland, TX",2018,150149.0
"Oklahoma City, OK",1975,114928.70087285373
"Oklahoma City, OK",1976,121269.7400903305
"Oklahoma City, OK",1977,127633.92558349502
"Oklahoma City, OK",1978,137862.27844173097
"Oklahoma City, OK",1979,148205.60135200268
"Oklahoma City, OK",1980,162025.94358370348
"Oklahoma City, OK",1981,173512.98684119515
"Oklahoma City, OK",1982,182905.80959308046
"Oklahoma City, OK",1983,164964.56460021457
"Oklahoma City, OK",1984,164146.34606992095
"Oklahoma City, OK",1985,164082.09008482174
"Oklahoma City, OK",1986,146626.44250633946
"Oklahoma City, OK",1987,142675.13775225446
"Oklahoma City, OK",1988,151349.05234454115
"Oklahoma City, OK",1989,158797.13952072378
"Oklahoma City, OK",1990,159723.1754110666
"Oklahoma City, OK",1991,161641.271012424
"Oklahoma City, OK",1992,165024.1046584507
"Oklahoma City, OK",1993,173221.10089567918
"Oklahoma City, OK",1994,181094.96568655656
"Oklahoma City, OK",1995,190372.48187523818
"Oklahoma City, OK",1996,196248.94432881338
"Oklahoma City, OK",1997,206956.17849877998
"Oklahoma City, OK",1998,421754.0010201782
"Oklahoma City, OK",1999,421103.0010138303
"Oklahoma City, OK",2000,434383.0010782629
"Oklahoma City, OK",2001,437155.0010904074
"Oklahoma City, OK",2002,433047.00096313655
"Oklahoma City, OK",2003,433346.00000582635
"Oklahoma City, OK",2004,438724.0000000596
"Oklahoma City, OK",2005,448506.0000002682
"Oklahoma City, OK",2006,472710.00000046194
"Oklahoma City, OK",2007,481719.00000040233
"Oklahoma City, OK",2008,483792.0
"Oklahoma City, OK",2009,467427.0
"Oklahoma City, OK",2010,455181.0
"Oklahoma City, OK",2011,465082.0000000894
"Oklahoma City, OK",2012,480054.0
"Oklahoma City, OK",2013,492470.0
"Oklahoma City, OK",2014,501955.0
"Oklahoma City, OK",2015,504942.0
"Oklahoma City, OK",2016,502616.0
"Oklahoma City, OK",2017,467248.0
"Oklahoma City, OK",2018,477143.0
"Omaha, NE-IA",1975,100699.4514064649
"Omaha, NE-IA",1976,104820.28250902091
"Omaha, NE-IA",1977,104861.16479586645
"Omaha, NE-IA",1978,110774.26378163029
"Omaha, NE-IA",1979,118658.40816148305
"Omaha, NE-IA",1980,122951.38225293408
"Omaha, NE-IA",1981,115146.61552682251
"Omaha, NE-IA",1982,115039.46062273314
"Omaha, NE-IA",1983,112256.54699962938
"Omaha, NE-IA",1984,118346.07764324298
"Omaha, NE-IA",1985,119371.26735494458
"Omaha, NE-IA",1986,110412.54678152889
"Omaha, NE-IA",1987,122801.96189474448
"Omaha, NE-IA",1988,135917.44400961764
"Omaha, NE-IA",1989,142271.4291045741
"Omaha, NE-IA",1990,148425.05222740807
"Omaha, NE-IA",1991,153880.03789867426
"Omaha, NE-IA",1992,151737.11114831068
"Omaha, NE-IA",1993,167950.76672578484
"Omaha, NE-IA",1994,171782.05897648793
"Omaha, NE-IA",1995,174825.01115585974
"Omaha, NE-IA",1996,186098.17178715454
"Omaha, NE-IA",1997,183484.06841772914
"Omaha, NE-IA",1998,354478.0007994026
"Omaha, NE-IA",1999,361513.000854671
"Omaha, NE-IA",2000,369182.000882864
"Omaha, NE-IA",2001,362691.00079096854
"Omaha, NE-IA",2002,371062.00083078444
"Omaha, NE-IA",2003,383134.00000187755
"Omaha, NE-IA",2004,380250.0000023693
"Omaha, NE-IA",2005,374007.0000035465
"Omaha, NE-IA",2006,381911.00000204146
"Omaha, NE-IA",2007,390720.00000058115
"Omaha, NE-IA",2008,402779.0
"Omaha, NE-IA",2009,387043.0000001341
"Omaha, NE-IA",2010,390002.0000001341
"Omaha, NE-IA",2011,382710.0
"Omaha, NE-IA",2012,387789.0
"Omaha, NE-IA",2013,391850.0
"Omaha, NE-IA",2014,392873.0
"Omaha, NE-IA",2015,404874.0
"Omaha, NE-IA",2016,405792.0
"Omaha, NE-IA",2017,374538.0
"Omaha, NE-IA",2018,385400.0
"Orlando, FL",1975,91191.89896401737
"Orlando, FL",1976,92196.35279496165
"Orlando, FL",1977,99158.20976120692
"Orlando, FL",1978,110142.92134804225
"Orlando, FL",1979,127515.75553335507
"Orlando, FL",1980,135968.74907092965
"Orlando, FL",1981,140915.59368030104
"Orlando, FL",1982,151553.63125206818
"Orlando, FL",1983,164036.83792786673
"Orlando, FL",1984,184850.09721792492
"Orlando, FL",1985,200143.89139336935
"Orlando, FL",1986,193900.41594904504
"Orlando, FL",1987,213892.14818543865
"Orlando, FL",1988,222381.2750462682
"Orlando, FL",1989,236738.71817029174
"Orlando, FL",1990,248241.78928707534
"Orlando, FL",1991,240136.15320530557
"Orlando, FL",1992,253211.95078462432
"Orlando, FL",1993,274967.75362252793
"Orlando, FL",1994,291451.11413244746
"Orlando, FL",1995,306010.39035558735
"Orlando, FL",1996,324366.41904229415
"Orlando, FL",1997,352167.70869398746
"Orlando, FL",1998,736838.0017004162
"Orlando, FL",1999,776587.0017778575
"Orlando, FL",2000,805036.0018959045
"Orlando, FL",2001,808928.0017815679
"Orlando, FL",2002,782979.0017396361
"Orlando, FL",2003,812430.0000185221
"Orlando, FL",2004,854971.0000156462
"Orlando, FL",2005,902157.0000154227
"Orlando, FL",2006,965413.0000156313
"Orlando, FL",2007,948203.0000075847
"Orlando, FL",2008,938739.0000008792
"Orlando, FL",2009,867466.0000008494
"Orlando, FL",2010,855495.0
"Orlando, FL",2011,880954.0000001341
"Orlando, FL",2012,902364.0
"Orlando, FL",2013,928598.0
"Orlando, FL",2014,959039.0
"Orlando, FL",2015,991729.0
"Orlando, FL",2016,1029917.0
"Orlando, FL",2017,1026774.0
"Orlando, FL",2018,1079074.0
"Owensboro, KY",1975,11469.618423276359
"Owensboro, KY",1976,11330.89832317079
"Owensboro, KY",1977,11943.423991137379
"Owensboro, KY",1978,13550.184135973239
"Owensboro, KY",1979,14202.371311395453
"Owensboro, KY",1980,13545.023823140993
"Owensboro, KY",1981,13265.13924955967
"Owensboro, KY",1982,13849.2277325518
"Owensboro, KY",1983,12768.156978155776
"Owensboro, KY",1984,12851.760493608497
"Owensboro, KY",1985,13322.191429913868
"Owensboro, KY",1986,12244.666571921382
"Owensboro, KY",1987,11529.95465704269
"Owensboro, KY",1988,14975.319184816475
"Owensboro, KY",1989,16313.90918698465
"Owensboro, KY",1990,16643.625979701705
"Owensboro, KY",1991,16954.09099084137
"Owensboro, KY",1992,15312.584703692215
"Owensboro, KY",1993,15865.30523693316
"Owensboro, KY",1994,16458.47043276474
"Owensboro, KY",1995,16906.877617860286
"Owensboro, KY",1996,17087.86058272212
"Owensboro, KY",1997,17952.104062887054
"Owensboro, KY",1998,39445.000096559525
"Owensboro, KY",1999,39800.000099524856
"Owensboro, KY",2000,40928.000095292926
"Owensboro, KY",2001,39184.00008761883
"Owensboro, KY",2002,38451.000099256635
"Owensboro, KY",2003,36869.0
